NAME,mean
Cathedrals,0.07837213236281863
Rotherhithe,0.3517585492411502
Surrey Docks,0.2421595448717058
College,0.8520927285856367
Village,0.7260927985136822
South Camberwell,0.5832623893066552
East Dulwich,0.26628845075283675
Peckham Rye,0.7087907791435994
Camberwell Green,0.23045139265199946
Brunswick Park,0.3219696255958998
The Lane,0.2721035824372621
Nunhead,0.43330764705394964
Peckham,0.26771298859708176
Newington,0.2568178218867126
Faraday,0.4756326735154097
East Walworth,0.30292870809448813
Livesey,0.19603520859593943
South Bermondsey,0.2571655817085322
Grange,0.15571445648275933
Chaucer,0.22621203705939624
Carshalton South and Clockhouse,0.9064637679254905
Cheam,0.8154452613094894
Beddington South,0.7520620172918971
St. Helier,0.5654855142190673
Wandle Valley,0.6629516144963262
Belmont,0.7652546419976075
Nonsuch,0.5879932774197871
Worcester Park,0.5974564718235756
Sutton South,0.7222951883422305
Sutton West,0.6345400417159232
Sutton Central,0.3502666594839194
Carshalton Central,0.6461250566735254
Sutton North,0.6685447346615947
Stonecot,0.5086271576230549
The Wrythe,0.5633600154592817
Wallington South,0.626960081068272
Wallington North,0.640165916319872
Beddington North,0.5245228084244424
Millwall,0.11946734385080482
Blackwall and Cubitt Town,0.16256965391170136
Shadwell,0.1396870151739833
St. Katharine's and Wapping,0.16288433542159397
Limehouse,0.2888367215385948
East India and Lansbury,0.1672690932685792
Bethnal Green South,0.21158870396777127
Mile End and Globe Town,0.3598888555195003
Bethnal Green North,0.27770854303471854
St. Dunstan's and Stepney Green,0.30346015830450956
Mile End East,0.3232926411350311
Bromley-by-Bow,0.172141465207633
Bow West,0.4448372887847853
Bow East,0.32730910688271586
Whitechapel,0.1254751309368997
Spitalfields and Banglatown,0.12085294168347392
Weavers,0.28643772883392465
Leyton,0.2864232093347529
High Street,0.42068476957230444
Higham Hill,0.3973640477259581
Valley,0.4219916053798968
Chingford Green,0.832830779370572
Cathall,0.22636377049214412
Lea Bridge,0.4079172509937017
Markhouse,0.3726499899783145
Grove Green,0.13478545491991187
Forest,0.5426772774813535
William Morris,0.2514232729014554
Hoe Street,0.3627761700429096
Wood Street,0.5834562396251467
Chapel End,0.4749424632832703
Hale End and Highams Park,0.6682563148775179
Cann Hall,0.24635791781495578
Larkswood,0.615369663444074
Endlebury,0.6256739132147195
Hatch Lane,0.757010449044677
Leytonstone,0.3817803287014226
Thamesfield,0.31298407658632793
Fairfield,0.21022956040529542
St. Mary's Park,0.22435456096596468
Queenstown,0.2752126024906729
Roehampton and Putney Heath,0.8220586515372079
Wandsworth Common,0.6214566209572923
West Hill,0.677482940235963
West Putney,0.66182268797922
East Putney,0.44511716667441326
Graveney,0.1706735168771407
Tooting,0.3195105969417815
Southfields,0.32321500779850976
Earlsfield,0.3687889953174237
Nightingale,0.2705192929264037
Furzedown,0.46910813204396073
Bedford,0.6158156858390071
Balham,0.2969989570121854
Northcote,0.38064957831024454
Latchmere,0.3671126824956567
Shaftesbury,0.11454250794063563
St. James's,0.23243384637655026
Churchill,0.15202716125187374
Vincent Square,0.12409118558642068
Tachbrook,0.16483571034982591
Lancaster Gate,0.1831042380592151
Knightsbridge and Belgravia,0.6221231568777777
Hyde Park,0.12322107981577259
West End,0.04609908802424312
Harrow Road,0.13752485442408746
Bryanston and Dorset Square,0.06108386068731889
Regent's Park,0.6992788428750415
Abbey Road,0.3481347343738077
Marylebone High Street,0.07735682509848008
Queen's Park,0.0751140685125767
Bayswater,0.14892158770719985
Warwick,0.06708116940402123
Westbourne,0.28710505785983614
Little Venice,0.28856268775630567
Maida Vale,0.434502912040061
Church Street,0.11530400405272513
